news,label
ข่าวดี เปิดผลทดสอบ วัคซีนจุฬาคอฟ กระตุ้นภูมิสูงเทียบเท่าไฟเซอร์,TRUE
สภามหาวิทยาลัยธรรมศาสตร์ แถลง เตรียมนำเข้า วัคซีนโควิด,TRUE
รายละเอียด　ศบค.เผยฉีดไขว้ซิโนแวค-แอสตร้า ภูมิขึ้นสูง 4 เท่า สั่งซื้อซิโนแวคเพิ่มอีก 12 ล้านโดส,TRUE
ซื้อซิโนแวคอีก 12 ล้านโดส นพ.ทวีศิลป์ ระบุแผนจัดการ วัคซีนโควิด ระบุวัคซีนไขว้ ยังไม่มีตาย ยันใช้ SV+AZ ต่อ ชี้ภูมิมากขึ้น 4 เท่า ศบค.เห็นชอบจอง วัคซีนไฟเซอร์ 10 ล้านโดส ซิโนแวค 12 ล้านโดส อื่นๆอีก 10 ล้านโดส แต่ไม่ได้พูดถึง AZ จากโรงงานสยามไบโอไซน์,TRUE
จีนไทยมิใช่อื่นไกล เพจเฟซบุ๊กสถานเอกอัครราชทูตสาธารณรัฐประชาชนจีนประจำประเทศไทย แสดงความยินดีที่ได้ช่วยจัดหา วัคซีนโควิด ให้ไทยแล้ว 24.55 ล้านโดส ล่าสุดวันที่ 15 ส.ค.ที่ผ่านมา ซิโนแวค เข้าไทยอีก 2 ชุด 3 ล้านโดส,TRUE
มธ.จ่อนำเข้าวัคซีน  นายอานนท์ มาเม้า ผู้ช่วยอธิการบดี คณะนิติศาสตร์ มธ. โพสต์ระบุ สภามหาวิทยาลัยธรรมศาสตร์ มีมติเอกฉันท์ออกข้อบังคับ ภากิจและอำนาจหน้าที่ของมธ. ให้นำเข้า ขึ้นทะเบียน ยา วัคซีน เวชภัณฑ์ได้ ทำนองเดียวกับราชวิทยาลัยจุฬาภรณ์,TRUE
"เจ้ากรมแพทย์ ทอ. เรียกบุคลากรแพทย์ รพ.ภูมิพลฯ เข้าพบปมร้องจัดสรร ""ไฟเซอร์"" ผิดปกติ",TRUE
หมอทศพรจี้ รพ.ภูมิพลฯ 'ไฟเซอร์' ไม่ถึงด่านหน้า บุคลากรแฉเอง เงื่อนไขกีดกัน รายชื่อผิดปกติ,TRUE
"รัฐบาลยันฉีดวัคซีน ""แอสตร้าเซนเนก้า"" ผลิตในไทยไปยุโรปได้ คุณภาพเท่ากันทั่วโลก",TRUE
คนไทยได้เฮ! เผยทดลองวัคซีน mRNA ของไทยสำเร็วแล้ว คาดปลายปีหน้าได้ฉีด,TRUE
จุฬาฯ จ่อทดสอบ วัคซีนใบยาสูบ ก.ย.นี้ คาดป้องกันสายพันธุ์ใหม่โควิดได้,TRUE
อนุทิน เผยไทยสั่งซื้อไฟเซอร์อีก 10 ล้านโดส รวมแล้ว 30 ล้านโดส ยันส่งในปีนี้,TRUE
ราชวิทยาลัยจุฬาภรณ์ ประกาศ เลื่อนเวลาจองวัคซีน ซิโนฟาร์ม บุคคลธรรมดา รอบ 3 เป็นเวลา 11.11 น.,TRUE
บริจาคอีกล้านโดส สหรัฐฯ ลั่นภูมิใจ เตรียมจัดส่งวัคซีนไฟเซอร์ให้ไทยอีก 1 ล้านโดสเร็วๆ นี้,TRUE
โควิด วัคซีนโมเดอร์นาต้านเดลต้าดีสุด นักวิจัยพบเจ๋งยิ่งกว่าไฟเซอร์,TRUE
รอรับบริจาคอีก  เพจสถานทูตสหรัฐประจำประเทศไทย ระบุเอกอัครราชทูตสหรัฐฯประจำสหประชาชาติ ประกาศความช่วยเหลือ โควิด19 รอบใหม่ มูลค่า 5 ล้านเหรียญสหรัฐ ให้กับไทย ช่วยสนับสนุนบุคลากรสาธารณสุขที่ให้บริการฉีดวัคซีนกับประชาชน,TRUE
แล้วคนไทยล่ะ องค์การอนามัยโลก รับรองแล้วการฉีดวัคซีนสลับ ในกรณี วัคซีนโควิด ขาดแคลน แต่ให้เป็น แอสตร้าเซนเนก้า ต่อด้วย วัคซีนmRNA ไม่มีสูตร คอกเทล ซิโนแวค ร่วมกับแอสตร้าฯ,TRUE
ทยอยให้ ศบค.ยัน จัดไฟเซอร์เข็ม 3 ช่วงแรก 50-60% ก่อน จากนั้นให้เพิ่มเติมแน่,TRUE
ไทยก็มีโรงงานผลิตวัคซีน นี่ แพทย์ชนบท ชวนลงชื่อ ให้วัคซีนที่ผลิตในไทย ได้ใช้ในประเทศ หวั่นคนอาจตายอีกนับหมื่น,TRUE
ราชวิทยาลัยฯ เปิดจอง ซิโนฟาร์ม รอบ 3 สำหรับบุคคลธรรมดาอีกแสนราย 11 ส.ค.,TRUE
"ได้แค่ 700 โดส องค์กรแพทย์รพ.ขอนแก่น ออกแถลงการณ์ ขอ วัคซีนไฟเซอร์ ให้บุคลากรด่านหน้า หลังรับจัดสรร 700 โดส จากที่ขอไป 1,400 โดส ",TRUE
ด่านหน้าฉีดไฟเซอร์แล้ว 5.7 หมื่นโดส ยังไม่พบอาการข้างเคียงรุนแรง,TRUE
กรมควบคุมโรค แจงไม่ได้จัดส่ง วัคซีนไฟเซอร์ ให้ศูนย์หมอยง หลังมีหยังสือไม่ขอรับเนื่องจากดูแลบุคลากรดีแล้ว แต่ก่อนหน้านี้มีเอกสารสนับสนุน 20 โดส สงสัยหายไปไหน หรือผิดพลาดขั้นตอนใด,TRUE
เทียบเอกซ์เรย์ผู้ป่วยโควิด ไม่ฉีดวัคซีน ปอดเสียหายหนัก ฉีดแล้ว ปอดยังดี,TRUE
หมอนิธิพัฒน์ รีวิวได้ฉีดแล้ว วัคซีนไฟเซอร์ กระตุ้นเข็ม 3 ราบรื่น,TRUE
เต็มใน 4 นาที ชาวโคราชแห่จองวัคซีน โมเดอร์นา ของ รพ.เอกชน ต้องปิดระบบ-หวั่นเว็บล่ม,TRUE
WHO วอนชะลอ วัคซีนกระตุ้น ทำขาดแคลน-ชาติยากจนยังไม่ได้ฉีดโดสสอง,TRUE
ศบค.เผยส่ง วัคซีนไฟเซอร์ ฉีดเข็ม 3 บุคลากรแพทย์ กระจายให้แล้ว 13 โรงพยาบาล,TRUE
แอสตร้าเซนเนก้า เผยวัคซีน 1 โดส ลดป่วยรุนแรง สายพันธุ์เบต้า-เดลต้าได้ดี,TRUE
หมอธีระวัฒน์ แนะวัคซีนมีน้อย ฉีดแบบเข้าชั้นผิวหนังเพียงพอทั้งประเทศ,TRUE
ธนบุรี เฮลท์แคร์ กรุ๊ป ส่งหนังสือแจง ก.ล.ต.ปมดีลทิพย์ ไฟเซอร์ 20 ล้านโดส,TRUE
เผย ศูนย์เชี่ยวชาญเฉพาะทางด้านไวรัสวิทยาคลินิก โรงพยาบาลจุฬาลงกรณ์ ที่นพ.ยง ภู่วรวรรณ ประจำอยู่ ก็ได้รับจัดสรร วัคซีนไฟเซอร์ 20 โดส ทั้งนี้นพ.ยง เป็นผู้เสนอการฉีดวัคซีนสลับชนิด ระบุประสิทธิภาพสูง และเคยระบุว่าฉีด ซิโนแวค 3 เข็ม น้องๆไฟเซอร์,TRUE
กลุ่มภาคีพยาบาล จับสังเกตตัวเลขจัดสรรวัคซีนไฟเซอร์ให้บุคลากรทางการแพทย์ มีเข้าเกณฑ์เพียง 4 แสนกว่าโดส,TRUE
"ระบุข้อมูลการกระจาย วัคซีนไฟเซอร์ พบรพ.บำรุงราษฎร์ได้รับจัดสรร 2,576 โดส",TRUE
ศิริราช เปิดจองฉีดวัคซีนแอสตร้าฯ เข็มแรกใน 2 กลุ่ม ผ่านแอพฯ เริ่มตั้งแต่วันนี้,TRUE
ปิดระบบจอง ซิโนฟาร์ม รอบล่าสุดแล้ว ราชวิทยาลัยจุฬาภรณ์ แจ้งให้รอรอบถัดไป,TRUE
ฉีดแอสตร้าเมื่อไหร่!?? ศักดิ์สยาม โชว์ผลตรวจภูมิโควิดสูงปรี๊ด หลังฉีดสลับเข็ม นายศักดิ์สยามฉีดวัคซีน ซิโนแวค วันที่ 16 มี.ค. และมีกำหนดฉีดเข็ม 2 ในวันที่ 7 เม.ย. แต่พบว่าติดเชื้อ โควิด19 ขณะที่คกก.โรคติดต่อมีมติให้ฉีดสลับเข็ม เมื่อวันที่ 14 ก.ค.,TRUE
"ถึงไทยแล้ว วัคซีนแอสตร้าเซนเนก้า 415,000 โดส อังกฤษบริจาคให้ไทย",TRUE
ลงทะเบียนกันต่อไปความหวัง ยังมี มหาวิทยาลัยมหิดล เปิดให้ประชาชนอายุ 60 ปี ขึ้นไปแล้ว 7 กลุ่มโรคเสี่ยง และหญิงตั้งครรภ์ 12 สัปดาห์ จองวัคซีน แอสตร้าเซนเนก้า เข็ม 1 ได้ ทางสายด่วนรามาโควิด ตั้งแต่วันที่ 5 ส.ค. จนกว่าจะครบจำนวน,TRUE
"เทซิโนฟาร์ม  รพ.จุฬาภรณ์ ประกาศลบรายชื่อองค์กรที่ได้รับจัดสรร ซิโนฟาร์ม แต่ไม่โอนเงินหรือล็อกอินเข้าระบบ ภายใน 30 ก.ค. 2,631 องค์กร 1,197,408 โดส เตรียมจัดสรรให้ผู้อื่นต่อไป ",TRUE
สธ.เร่งจัดสรรวัคซีน ส.ค.10ล้านโดส ไปต่างจังหวัดเพิ่ม ลดโควต้า กทม.,TRUE
ไม่ว่าวัคซีนอะไร ยิ่งภูมิขึ้นสูงมาก ก็จะลดลงเร็ว จึงเป็นสาเหตุที่ถึงฉีดวัคซีนก็ยังมีการติดเชื้อเกิดขึ้นได้ ระยะห่างของวัคซีน ตามหลักการการให้ทีหรือเร็ว จะกระตุ้นภูมิต้านทาน สู้การให้ระยะห่างมากกว่าไม่ได้,TRUE
"พรุ่งนี้มาถึง วัคซีน แอสตร้าเซนเนก้า บริจาคจากอังกฤษ 415,040 มาถึงไทยพรุ่งนี้ โดยพล.อ.ประยุทธ์ ทำพิธีรับมอบล่วงหน้า พร้อมขอบคุณอังกฤษที่ช่วยให้ประเทสไทยเดินหน้าต่อได้อย่างเข้มแข็ง มั่นคง ",TRUE
เปลี่ยนเกณฑ์แล้ว!! อนุกก.จัดสรร วัคซีนไฟเซอร์ ให้บุคลากรการแพทย์ SV SP 2 เข็มให้ไฟเซอร์ 1 เข็ม รับวัคซีน 1 เข็ม ให้ไฟเซอร์ 1 เข็ม ไม่เคยรับวัคซีน ได้ไฟเซอร์ 2 เข็ม ผู้ติดเชื้อ ไม่ได้วัคซีน ได้ไฟเซอร์ 1 เข็ม ส่วน  -SV+AZ -AZ 2 เข็ม -SV 2 เข็ม +AZ 1 เข็ม ยังไม่ให้ไฟเซอร์,TRUE
นพ.อนุตตร จิตตินันทน์ ประธานราชวิทยาลัยอายุรแพทย์แห่งประเทศไทย  แนะลดขั้นตอนไม่จำเป็น เร่งฉีด วัคซีนไฟเซอร์ ให้เร็วที่สุด เพื่อให้บุคลากรทางการแพทย์รับวัคซีนเร็วขึ้น ส่วนพิธีรับมอบถ้าอยากทำก็ทำเป็นพิธีได้,TRUE
เข็มเดียวไม่ได้ เปิดเกณฑ์บุคลากรแพทย์ ที่ได้รับ วัคซีนไฟเซอร์ -ต้องปฏิบัติงานแผนกผู้ป้วยโควิด -ฉีด ซิโนแวค 2 เข็ม อย่างน้อย 4 สัปดาห์ -ไม่ได้รับ แอสตร้าเซนเนก้า เป็นเข็มกระตุ้นคนไม่เข้าเกณฑ์ -ฉีด AZ 2 เข็ม -ฉีดAZ เข็ม 3 -ฉีดSV+AZ -ฉีด SV หรือ AZ เข็มเดียว,TRUE
เปิดไทม์ไลน์ กว่าจะได้ฉีด วัคซีนไฟเซอร์ -ส่งตรวจคุณภาพกรมวิทย์ คาดรู้ผล 2 ส.ค.-กระจายรพ. 5-6 ส.ค.-เริ่มฉีดกลุ่มเป้าหมาย 9 ส.ค. -เน้นบูตเตอร์โดสให้บุคลากรแพทย์ -กลุ่มเสี่ยงใน13จว.แดงเข้ม -1ขวดฉีด6โดส ผสมน้ำเกลือก่อน -คาดสิ้นส.ค.ฉีดได้หมด1.5ล้านโดส,TRUE
ซิโนแวค มาอีก เผยส.ค.มีวัคซีนมาอีก 10 ล้านโดส ทั้งซิโนแวค-แอสตร้าฯ สธ.ปรับแผนกระจายตจว.,TRUE
คำสัญญาประยุทธ์  น.ส.ไตรศุลี ไตรสรณกุล รองโฆษกรบ.เผย นายกฯ เน้นย้ำว่าการกระจายวัคซีนจะต้องเป็นไปตามแผนที่กำหนด เน้นการฉีดแก่บุคลากรการแพทย์ด่านหน้าและกลุ่มเป้าหมายเท่านั้น จะต้องไม่มีกรณีจัดสรรไปยังบุคคลสำคัญ หรือนอกกลุ่มที่กำหนดเป็นอันขาด,TRUE
เต็มแขนประชาชน นายอนุทิน ชาญวีรกูล รองนายกฯและรมว.สาธารณสุข นพ.โอภาส การย์กวินพงศ์ อธิบดีกรมควบคุมโรค  รุดตรวจรับมอบ วัคซีนไฟเซอร์ 1.5 ล้านโดส ที่สหรัฐฯบริจาคมาให้ เพื่อจัดสรรให้ประชาชนกลุ่มเสี่ยง และบุคลากรแพทย์ด่านหน้า,TRUE
ถึงไทยแล้ว เพจ U.S. Embassy Bangkok ระบุ วัคซีนไฟเซอร์ 1.5 ล้านโดสที่บริจาคโดยสหรัฐฯ เดินทางถึงไทยแล้ว,TRUE
โอกาสมาอีก รพ.จุฬาฯ เปิดลงทะเบียนให้ผู้ป่วยฉีด แอสตร้าเซนเนก้า เข็มแรก,TRUE
ประธานสภาต้องหา วัคซีนโควิด เอง เผย ประธานชวน จ่อเจรจาจีน ขอวัคซีน ซินโนฟาร์ม ให้คนไทย,TRUE
การระบาดชะลอตัว ฉีดวัคซีนมีประสิทธิภาพ ทำให้การระบาดของโรคชะลอตัวลง แต่การระบาดยังมีแนวโน้มสูง มาตรการขอความร่วมมือชาว กทม.และปริมณฑลยังมีอยู่มาก เช่น การใส่หน้ากากอนามัย เว้นระยะห่างทางสังคม ล้างมือบ่อยๆ อยู่กับบ้าน,TRUE
วัคซีนไฟเซอร์ บริจาค 1.5 ล้านโดสถึงตี 4 พรุ่งนี้ สธ.ติววิธีฉีด-ต้องผสมน้ำเกลือก่อน,TRUE
มีโรงงานในไทย  พล.อ. ประยุทธ์ จันทร์โอชา นายกรัฐมนตรี และรมว.กลาโหม ขอบคุณรัฐบาลสหราชอาณาจักร ที่จะบริจาค แอสตร้าเซนเนก้า 4.15 แสนโดสให้ไทย ต้นส.ค. ขณะที่สังคมตั้งคำถามว่าไทยมีโรงงานผลิต แอสตร้าได้เอง ทำไมถึงไม่เพียงพอต่อความต้องการของคนในประเทศ,TRUE
เรากำลังจะส่งมอบวัคซีนโควิดอย่างน้อย 1.5 ล้านโดส จริง ๆ เป้าหมายคือการบริจาครวม 2.5 ล้านโดส แต่การส่งมอบล็อตแรกคือ 1.5 ล้านโดส สายสัมพันธ์อันแน่นแฟ้นของเราสำคัญเสมอมาและเสมอไป วุฒิสมาชิกสหรัฐฯ แทมมี่ ดักเวิร์ธ,TRUE
ทำไมไม่เหมือนกัน  กรมควบคุมโรค แจงแนวทางฉีด วัคซีนโควิด ให้กทม.และจว.สีแดงเข้ม 13 จังหวัด ฉีด az+az 2 เข็ม ในกลุ่มสูงอายุ และ7 กลุ่มโรคเรื้อรัง และกลุ่มเป้าหมายอื่น แต่จว.อื่นๆ ให้ฉีดสูตรคอกเทล sv+az,TRUE
หมดโอกาส  ดีแทค แจ้ง ลงทะเบียนฉีดวัคซีน โควตาเต็มแล้ว,TRUE
หมอมานพ แนะสูตรฉีดวัคซีนไขว้ แอสตร้าเซนเนก้า กับ mRNA ได้ภูมิสูงและเร็ว,TRUE
รพ.ธรรมศาสตร์ แจ้งประชาชนให้มาฉีดวัคซีน แอสตร้าเซนเนก้า 29-31 ก.ค.,TRUE
ให้อีกล้านโดส เพจสถานทูตสหรัฐฯ โพสต์ข้อความ เตรียมส่งมอบ วัคซีนโควิด อย่างน้อย 1.5 ล้านโดส และมีเป้าหมายบริจาครวม 2.5 ล้านโดส,TRUE
แอสตร้าเซนเนก้า ชี้ ไม่พบภาวะลิ่มเลือดอุดตันร่วมเกร็ดเลือดต่ำ หลังฉีดเข็ม2,TRUE
ศูนย์ฉีดวัคซีนกลางบางซื่อ เลื่อน ลงทะเบียนฉีดวัคซีน ของค่ายมือถือ จาก 09.00 น. เป็น 11.00 น.,TRUE
โฆษกบช.น.แจงเอกสารหลุดตร.เตรียมฉีดวัคซีนเข็ม 3 เพียงแค่สำรวจเตรียมความพร้อมในอนาคต หลังส.ส.รังสิม้นต์ โรม แฉเอกสารเตรียมฉีดกระตุ้นเข็ม 3 ให้ตำรวจคุมม็อบ,TRUE
ความล้มเหลวจากการตัดสินใจ ผิดพลาด 2 เรื่องสำคัญ เรื่องแรกคือ การตัดสินใจฝากความหวังเรื่องวัคซีนทั้งหมดไว้ที่ แอสตร้าเซนเนก้า เพียงเจ้าเดียว เรื่องที่สองคือ การตัดสินใจเข้าร่วม โคแวกซ์ ช้าเกินไป,TRUE
"มีวัคซีนหลุดจอง รพ.นครธน เปิดจองวัคซีน โมเดอร์นา รอบพิเศษ 1 ส.ค. เข็มละ 1,650 บาท",TRUE
รพ.สำโรงการแพทย์ สมุทรปราการ แจ้งเลื่อนฉีดวัคซีนโควิด อย่างไม่มีกำหนด,TRUE
นายกฯ ถกร่วมพื้นที่แดงเข้ม เว้นกรุงเทพฯ จ่อดัน ฉีดวัคซีนให้ได้ 1 ล้านโดส ต่อวัน!,TRUE
เปิดยอดวัคซีนโควิด กทม. 2 เดือนได้รับจัดสรร 5.7 ล้านโดส สวนทาง ผู้ว่าฯอัศวิน บอกได้แค่ 7 แสน,TRUE
เริ่มพรุ่งนี้ จองคิวฉีดวัคซีน ศูนย์กลางบางซื่อ ผ่าน 4 ค่ายมือถือ เริ่มฉีด 1-31 ส.ค.64,TRUE
เต็มแขนประชาชน รัฐบาล เร่งจัดหาวัคซีนต่อเนื่อง เผยจะมาอีก 80 ล้านโดสในปีนี้ ลั่นเพียงพอให้ประชาชน,TRUE
ยันไม่มีวีไอพี แจงเก็บ วัคซีนไฟเซอร์ หลังได้รับมอบ นานแค่ 30 วัน ดังนั้น ต้องเร่งฉีดให้ทัน,TRUE
ประชาชนกลุ่มอายุ 60 ปีขึ้นไป 7 กลุ่มโรคเสี่ยง และหญิงตั้งครรภ์กิน 12 สัปดาห์ เดินทางมาฉีด วัคซีนโควิด ที่สถานีกลางบางซื่อจำนวนมาก หลังมีข่าวว่าจะให้วอล์กอินฉีดวัคซีนได้ถึงวันที่ 31 ก.ค. เป็นวันสุดท้าย,TRUE
แคมป์คนงานใน กทม.เฮ ได้ฉีดวัคซีนตามเกณฑ์เรียบร้อยแล้ว,TRUE
ยันไม่ยุบศูนย์ฉีดบางซื่อ อนุทิน โต้ข่าวยุบศูนย์ฉีด วัคซีนโควิด บางซื่อ ลั่นไม่มี ใครพูด แล้วจะยุบได้อย่างไร ตอนนี้ฉีดไปเกินล้านคนแล้ว เปิดให้วอล์กอิน ผู้สูงอายุ น้ำหนักเกิน 100 กก. หญิงตั้งครรภ์ ไม่จำกัดจำนวนถึง 31 ก.ค. ส่วนวันที่ 1 ส.ค.ต้องลงทะเบียน,TRUE
หมอโอภาส เผยกำหนด ไฟเซอร์ถึงไทย เร่งจัดการวิธีการกระจายวัคซีน,TRUE
คนภูมิใจไทยเดือด ศบค.จ่อยุบ ศูนย์ฉีดวัคซีนบางซื่อ ฟาดยับ งัดข้อ กทม.ไร้ระบบ,TRUE
รพ.มหาราชโคราช ขอโทษ ปชช. ประกาศหยุดฉีดเหตุวัคซีนหมด ยันถ้าได้รับจัดสรรจะรีบนัดทันที,TRUE
ศบค.ขอให้ชะลอ วอล์กอิน ฉีดวัคซีนบางซื่อ หลังแออัดคนตจว.แห่มาเพียบ หวั่นเป็นคลัสเตอร์,TRUE
"บุรีรัมย์แจง สสจ.บุรีรัมย์ แจงภาพฉีด วัคซีนโควิด แอสตร้าเซนเนก้า ให้ตำรวจ เป็นเรื่องจริง ถือเป็นการทำตามมติของคกก.โรคติดต่อแห่งชาติ และข้อสั่งการของกระทรวงสาธารณสุข ฉีดให้กับบุคลากรแพทย์ และบุคลากรด่านหน้า 3,533 คน",TRUE
เอ๊ะ ยังไง รพ.วิภาวดี ยืนยันมีวัคซีน โมเดอร์นา ให้กับทุกคนที่จองซื้อ และหวังว่าจะไม่มีปัจจัยอื่นๆที่มาทำให้มีการเปลี่ยนแปลงในเรื่องวัคซีนทางเลือกนี้อีก,TRUE
ราชวิทยาลัยจุฬาภรณ์เปิดจอง 'ซิโนฟาร์ม' รอบเก็บตก จองใหม่วันที่ 27 ก.ค.,TRUE
หมอตั้งคำถาม 'ไฟเซอร์' ด่านหน้าหาย 3 แสนโดส ไม่โอเคถ้าฉีดให้วีไอพี - เครือญาติ,TRUE
เปิดข้อมูล ประเทศที่ใช้ 'วัคซีนเชื้อตาย' พบผู้เสียชีวิต มากกว่าประเทศที่ใช้ mRNA,TRUE
เตรียมโดนเท จองวัคซีนโมเดอร์นา รพ.เอกชนทยอยคืนเงิน เผยถูกตัดโควตา,TRUE
ปธ.แอสตร้าฯ รับการผลิตไม่แน่นอน-ขาดวัตถุดิบ คาดจัดสรรควัคซีนให้ไทยได้ประมาณ 5-6ล้านโดส/เดือน,TRUE
หมอยง มาแล้ว เผยฉีดซิโนแวค 2 เข็ม+ไวรัลเวกเตอร์ ภูมิต้านทานสูงกว่าฉีด mRNA 2 เข็ม,TRUE
เปิดสัดส่วน วัคซีนไฟเซอร์ สำหรับ 4 กลุ่ม พบกันให้บุคลากรการแพทย์ 5 แสน ผู้สูงอายุ 8 แสน ชาวต่างชาติ 1.5 แสน ผู้ต้องเดินทางไปตปท. 4.5 หมื่น ใช้ศึกษาวิจัย 5 พัน และสำรองตอบโต้โรคระบาด 4 หมื่นโดส,TRUE
วัคซีนคุณภาพฉีดฟรี แพทย์ประจำบ้าน แพทย์ประจำบ้านต่อยอด และอาจารย์แพทย์ คณะแพทย์ศาสตร์ มช. 163 รายชื่อ จี้รัฐบาล ตรวจ โควิด19 เชิงรุก หาชุดตรวจแจกปชช.และจัดซื้อ วัคซีนคุณภาพ วัคซีนmRNA ให้บุคลากรการแพทย์และประชาชนอย่างเท่าเทียม ไม่เสียค่าใช้จ่าย และต้องเปิดเผยขั้นตอนโปร่งใส,TRUE
รพ.ราชวิถี แจ้งเกณฑ์วอล์กอินฉีดวัคซีนกลุ่มผู้สูงอายุ-หญิงท้อง วันนี้-30 ก.ค.,TRUE
องค์การเภสัชกรรม กับ บริษัท ซิลลิค ฟาร์มา จํากัด ลงนามสัญญา ชื้อ-ขาย วัคซีน โมเดอร์นา 5 ล้านโดส แล้ว,TRUE
จะเซ็นสัญญาแล้วนะ  องค์การเภสัช ลงนาม ซื้อ-ขาย โมเดอร์นา กับ ซิลลิค ฟาร์ม่า วันนี้,TRUE
"ศบค.แจงแล้ว 4 กลุ่มได้ ไฟเซอร์  จากสหรัฐ 
1.บุคลากรแพทย์  เป็นบูตเตอร์โดส
2.ผู้สูงอายุ ผู้ป่วยเรื้อรัง สตรีมีครรภ์เกิน 12 สัปดาห์
3.ชาวต่างชาติ เน้นสูงวัย 7 กลุ่มโรค 
4.คนไทย ที่จะเดินทางไปตปท. นักเรียน นศ. นักกีฬา นักการทูต 
-ติดต่อได้ที่บางรัก และรพ.บำราศนราดูร ",TRUE
ยึดมั่นคำเดิม!! ประยุทธ์ ยันอีก จัดหากระจายวัคซีนตามเป้าไม่ต่ำกว่า 100ล้านโดสในปีนี้,TRUE
นพ.นคร ยังยัน โคแวกซ์ส่งมอบวัคซีน 136 ประเทศ เฉลี่ย แค่ 1 ล้านโดส  ประเทศไทยไม่เข้าร่วมโครงการโคแวกซ์ตั้งแต่ต้น เพราะเราต้องจ่ายเงินเอง และต้องรอรับวัคซีนโดยไม่รู้ว่าจะได้วัคซีนเมื่อไร,TRUE
ประชาชนกลุ่มเสี่ยง อายุเกิน 60 ปี มีโรคประจำตัว และตั้งครรภ์ รอคิวฉีด วัคซีนโควิด ที่ศูนย์ฉีดวัคซีน เอสซีบี สำนักงานใหญ่,TRUE
WHO ยืนยัน วัคซีน mRNA ไม่เปลี่ยนแปลงพันธุกรรม ปลอดภัยเหมือนวัคซีนอื่น,TRUE
