news,label
"เปิดลงทะเบียนทางโทรศัพท์ วันศุกร์ที่ 6 ส.ค. เวลา 09.00 - 16.00 น. หรือจนกว่าจะเต็มจำนวน โทร. 02-790-2855 (40 คู่สาย) 

เริ่มฉีด 9 -11 ส.ค. 64
วันละ 8 รอบ รอบละ 125 คน จำกัด 1,000 คน/วัน
สถานที่ SCB สำนักงานใหญ่รัชโยธิน กทม.",TRUE
"หน่วยความร่วมมือบริการฉีดวัคซีน โควิด19 กทม.-หอการค้าไทย

ขอเชิญผู้สูงอายุ 60 ปีขึ้นไป สัญชาติไทย (เกิดก่อน 17 ก.ค. 2504) เข้ารับวัคซีนแอสตราเซเนกา เข็ม 1
ลงทะเบียนทางโทรศัพท์ 02-790-2855 วันที่ 6 ส.ค. 09.00-16.00 น. 
เริ่มฉีด 9 -11 ส.ค. ณ ศูนย์ฉีดฯ SCB สำนักงานใหญ่รัชโยธิน ",TRUE
"อัปเดต ยอดผู้ป่วยติดเชื้อ COVID19 ทั่วโลก 5 ส.ค. 64 ณ เวลา 10.00 น.

• WHO เรียกร้องให้ประเทศร่ำรวยชะลอการฉีดวัคซีนเข็มกระตุ้น เปิดทางให้ประเทศต่าง ๆ ทั่วโลกฉีดวัคซีนให้ประชากรได้อย่างน้อย 10%",TRUE
"ศบค.สรุปข้อมูลการให้บริการ ฉีดวัคซีน
ภาพรวมผู้ได้รับวัคซีน วันที่ 4 ส.ค. 64 เวลา 18.00 น.
• ยอดฉีดทั่วประเทศเพิ่มขึ้น: 383,607 โดส แบ่งเป็น
• เข็มที่ 1 : 290,616 คน
• เข็มที่ 2 :  92,991 คน",TRUE
หมอพร้อม ยืนยัน ยังไม่เปิดบริการจองคิวฉีดวัคซีน COVID-19 ในขณะนี้ หลังมีกระแสข่าวว่า บางพื้นที่เริ่มให้ลงทะเบียนจองสิทธิ์วัคซีนสำหรับเด็กอายุ 12 - 18 ปี,TRUE
"สธ. ทยอยส่งวัคซีนไฟเซอร์ล็อตบริจาคจากสหรัฐอเมริกาให้หน่วยบริการทั่วประเทศแล้ว เบื้องต้นกว่า 4 แสนโดส

ขณะที่รัฐมนตรีว่าการกระทรวงสาธารณสุข ยืนยันไทยไม่ขาดแคลนยาฟาวิพิราเวียร์",TRUE
องค์การอนามัยโลกเรียกร้องให้ประเทศร่ำรวยชะลอการฉีดวัคซีนเข็มกระตุ้นหรือบูสเตอร์ออกไปก่อน เพื่อเปิดทางให้ประเทศต่าง ๆ ทั่วโลกฉีดวัคซีนให้ประชากรได้อย่างน้อยร้อยละ 10 ท่ามกลางปัญหาความเหลื่อมล้ำในการจัดซื้อและกระจายวัคซีนโควิด-19,TRUE
สธ. ทยอยส่งจัดวัคซีน ไฟเซอร์ ล็อตบริจาคจากสหรัฐฯ ให้หน่วยบริการทั่วประเทศแล้ว เบื้องต้นกว่า 4 แสนโดส ส่วนที่เหลือกว่า 2 แสนโดส สำรองไว้สำหรับบุคลากรทางการแพทย์และด่านหน้าที่มีรายชื่อตกหล่น,TRUE
ทำไมวัคซีนถึงฉีดเข้าจมูกได้ ? ชวนติดตามการพัฒนาวัคซีนต้นแบบป้องกัน โควิด19 ชนิดหยอดจมูกของทีมไวรัสวิทยาและเซลล์เทคโนโลยี สวทช.,TRUE
ไทยร่วมใจ ขอแจ้งคิวฉีดวัคซีนสำหรับท่านที่อายุ 18-59 ปี ที่มีคิวฉีดวัคซีนเดิมที่ลงทะเบียนไว้ 1-8 ก.ค. 64 ให้มาฉีดวัคซีนได้ในวันที่ 7-10 ส.ค. 64 สอบถามสายด่วน โทร.1516,TRUE
วัคซีนสู้โควิด “แบบหยอดจมูก” สัญชาติไทย (4 ส.ค. 64),TRUE
ผลวิจัยในอังกฤษล่าสุด ระบุว่าการฉีด วัคซีนโควิด19 ครบ 2 โดส จะช่วยลดความเสี่ยงในการติดเชื้อ โควิด19 ได้อย่างน้อยร้อยละ 50,TRUE
"ตอบโจทย์ คืนนี้ (4 ส.ค. 64) เวลา 20.30 น. 

ร่วมสนทนาประเด็น : การพัฒนาวัคซีนต้นแบบป้องกัน โควิด19 ชนิดหยอดจมูกของทีมไวรัสวิทยาและเซลล์เทคโนโลยี สวทช. และขั้นตอนเตรียมการทดสอบในอาสาสมัครคนไทย
",TRUE
คณะวิศวกรรมศาสตร์ จุฬาฯ และกรมวิทยาศาสตร์การแพทย์ จับมือเอกชน ผลิตเครื่องแบ่งและบรรจุวัคซีนอัตโนมัติ แบ่งวัคซีน แอสตราเซเนกา ลงเข็มฉีดได้รวดเร็ว แม่นยำ 4 ​นาทีทำได้ 12 เข็ม ทำให้มีวัคซีนเพิ่มขึ้น 20% ลดภาระหมอ เตรียมหารือนำใช้งานจริง,TRUE
"การแพร่ระบาดของสายพันธุ์เดลตาทำให้การฉีดวัคซีนถูกพูดถึงเป็นวงกว้าง โดยเฉพาะในสหภาพยุโรป แต่หากมองภาพรวม ตอนนี้สหภาพยุโรปลงนามสั่งซื้อวัคซีนเพิ่มอีกกว่า 2,000 ล้านโดส แต่ราคาของวัคซีนรอบนี้แพงขึ้น สาเหตุคืออะไร มาวิเคราะห์ไปด้วยกัน ",TRUE
"อัปเดต ยอดผู้ป่วยติดเชื้อ COVID19 ทั่วโลก วันนี้ (4 ส.ค. 64) ณ เวลา 10.00 น.

• นิวยอร์กให้แสดงหลักฐานฉีดวัคซีน ก่อนเข้าร้านอาหาร
• มุมไบทำโครงการฉีดวัคซีนให้กลุ่มเปราะบางถึงบ้าน",TRUE
"ข้อมูลผู้ได้รับวัคซีนสะสมตั้งแต่วันที่ 28 ก.พ. - 3 ส.ค. 64
• ยอดฉีดสะสม 18,578,096 แบ่งเป็น
• เข็มที่ 1 : 14,492,385 คน
• เข็มที่ 2 : 4,085,711 คน",TRUE
นายกเทศมนตรีนครนิวยอร์ก สหรัฐอเมริกา กำหนดให้ลูกค้าที่ต้องการเข้าไปใช้บริการในร้านอาหารและสถานบันเทิง จะต้องแสดงหลักฐานการฉีดวัคซีน เริ่มมีผลเดือน ก.ย.นี้,TRUE
วัคซีนจากการบริจาคของรัฐบาลสหราชอาณาจักร เพิ่งเดินทางถึงสนามบินสุวรรณภูมิ เมื่อเวลาประมาณ 21.00 น. (3 ส.ค.) มีนายแพทย์โสภณ เอี่ยมศิริถาวร รองอธิบดีกรมควบคุมโรค และนางจุฬามณี ชาติสุวรรณ อธิบดีกรมยุโรป กระทรวงการต่างประเทศ เป็นตัวแทนรัฐบาลไทยรับมอบ,TRUE
หน่วยงานด้านสาธารณสุขและอาสาสมัครในนครมุมไบของอินเดีย ทำโครงการฉีดวัคซีนถึงบ้าน เพื่ออำนวยความสะดวกให้ผู้สูงอายุและผู้ป่วยที่ไม่สามารถเดินทางไปฉีดวัคซีนที่ศูนย์ได้,TRUE
ผู้ว่าฯ ยืนยันคนไทยไม่ได้ฉีดวัคซีนจากทางการลาว (4 ส.ค. 64),TRUE
"วัคซีน 415,000 โดส ของออกซฟอร์ด-แอสตราเซเนกา เดินทางจากสหราชอาณาจักร ถึงประเทศไทยแล้วเมื่อคืน (3 ส.ค.) ขณะที่สาธารณสุขปรับแผน เดือนสิงหาคม กระจายวัคซีนให้ต่างจังหวัดมากขึ้น",TRUE
ผู้ว่าฯ อุบลราชธานี ยืนยันว่า คนไทยที่ถูกทางการลาวควบคุมตัว ไม่ได้รับการฉีดวัคซีน mRNA ก่อนส่งกลับไทย ตามที่มีกระแสข่าวในสังคมออนไลน์ ขณะที่ทางการไทยอยู่ระหว่างประสานเพื่อขอรับตัวคนไทยกลับ,TRUE
"สธ.ออกแถลงการณ์ ขอบคุณคณาจารย์จากหลายสถาบันให้ความเห็นและข้อเสนอแนะในการแก้ไขปัญหา COVID-19 

ระบุ ไม่ได้มีส่วนเกี่ยวข้องในการกำหนดนโยบายหรือการจัดซื้อ จัดหาวัคซีน และเวชภัณฑ์ แต่อย่างใด",TRUE
"ศูนย์ข้อมูลราชวิทยาลัยจุฬาภรณ์เผยไทม์ไลน์นำเข้าวัคซีนซิโนฟาร์ม 10 ล้านโดส ช่วง มิ.ย.-ส.ค.นี้ 

ภาพรวมกระจายวัคซีนไปแล้ว 8.9 ล้านโดส 
เหลืออีก 1.1 ล้านโดส 

พร้อมเล็งขยาย ฉีดวัคซีน ให้อายุ 3-17 ปี ",TRUE
"แอสตราเซเนกาเผยส่งมอบวัคซีน COVID-19 จำนวน 5.3 ล้านโดส ให้กับไทยในเดือน ก.ค.ที่ผ่านมา 

ยอดรวมส่งมอบวัคซีนแล้ว 11.3 ล้านโดส",TRUE
"กทม.ยัน วัคซีนแอสตราเซเนกา ที่รับมอบจากสหราชอาณาจักร กว่า 400,000 โดส จะมาถึงประเทศไทยคืนนี้ และเตรียมกระจายให้พื้นที่ควบคุมสูงสุดและเข้มงวด 29 จังหวัด ",TRUE
"อัปเดต ยอดผู้ป่วยติดเชื้อ COVID19 ทั่วโลก วันนี้ (3 ส.ค. ) เวลา 10.00 น.

• เยอรมนีอนุมัติฉีดวัคซีนเข็ม 3 ให้ผู้สูงอายุ
• นิวยอร์กกำหนดให้ จนท.ขนส่งมวลชนฉีดวัคซีน-ตรวจเชื้อเป็นประจำทุกสัปดาห์",TRUE
" ภาพรวมผู้ได้รับวัคซีน วันที่ 2 ส.ค. 64 เวลา 18.00 น.
• ยอดฉีดทั่วประเทศเพิ่มขึ้น: 332,299 โดส แบ่งเป็น
• เข็มที่ 1 :252,390 คน
• เข็มที่ 2 : 79,909 คน",TRUE
"วันนี้เป็นวันสุดท้าย ที่หน่วยความร่วมมือบริการฉีดวัคซีน โควิด-19 ไทยพีบีเอส-ธนบุรีเฮลแคร์กรุ๊ป เปิดบริการวัคซีนให้กับประชาชนที่ลงทะเบียนล่วงหน้าในกลุ่มผู้สูงอายุ และผู้ที่ติดตาม รวมยอดการฉีดวัคซีนไปแล้วกว่า 14,138 คน ",TRUE
"นายกรัฐมนตรี​ สั่งกระทรวงสาธารณสุข​ส่งวัคซีนตรงให้ 25 ศูนย์ฉีดวัคซีน กทม. เดือนละ 750,000 โดส​ อยู่ระหว่างหารือส่งรายวัน​ หรือ​ รายสัปดาห์",TRUE
"วัคซีน แอสตราเซเนกา ที่รับมอบจากสหราชอาณาจักร 415,040 โดส​ จะถึงไทย​คืนนี้ เวลา 21.00​ น.​ เตรียมกระจายให้พื้นที่สีแดงเข้ม",TRUE
"กรณีการฉีดวัคซีน ไฟเซอร์ ให้กับกลุ่มบุคลากรการแพทย์ และสาธารณสุข สธ. ปรับเงื่อนไข เพิ่มกลุ่มที่ไม่เคยรับวัคซีน, เคยติด โควิด19 และรับวัคซีนแล้ว 1 เข็ม ส่วนอีก 3 กลุ่ม ไม่แนะนำให้ไฟเซอร์เป็นเข็มกระตุ้น เนื่องจากเพิ่ง ฉีดวัคซีน และมีภูมิคุ้มกันสูงเพียงพอ",TRUE
"ที่นี่ThaiPBS คืนนี้ (2 ส.ค. 64) เวลา 21.45 น.

• ปรับเงื่อนไขฉีดไฟเซอร์ให้บุคลากรทางการแพทย์
• โจทย์การเมืองนายกฯ
• 6 เดือนหลังรัฐประหารเมียนมา เผชิญวิกฤตซ้ำซ้อน
• ปัญหาโรคร้อนกระทบไทย",TRUE
สธ.ปรับเงื่อนไขใหม่การฉีดวัคซีนไฟเซอร์ บูสเตอร์โดส ให้กับกลุ่มบุคลากรทางการแพทย์และสาธารณสุขทุกคน ที่ทำงานสัมผัสผู้ป่วยโควิด-19 ใน 4 กลุ่ม,TRUE
กระทรวงสาธารณสุข เปิดแผนกระจายวัคซีนเดือน ส.ค. 10 ล้านโดส ทั้ง แอสตราเซเนกา และ ซิโนแวค เน้นฉีดกลุ่มผู้สูงอายุในปริมณฑลและจังหวัดพื้นที่แพร่ระบาด ส่วน กทม. ได้รับจัดสรร 1 ล้านโดส,TRUE
บริษัทผู้ผลิตวัคซีนไฟเซอร์และโมเดอร์นา ปรับขึ้นราคาวัคซีนที่จำหน่ายให้กับสหภาพยุโรปในการทำสัญญาครั้งล่าสุด,TRUE
อธิบดีกรมควบคุมโรค เปิด 4 หลักการบุคลากรแพทย์และสาธารณสุขด่านหน้าที่ได้รับวัคซีนไฟเซอร์,TRUE
บริษัทผู้ผลิตวัคซีนไฟเซอร์และโมเดอร์นา ปรับขึ้นราคาวัคซีนที่จำหน่ายให้กับสหภาพยุโรปในการทำสัญญาครั้งล่าสุด โดยวัคซีนไฟเซอร์ขึ้นราคาขาย เป็น 19.50 ยูโร หรือประมาณ 760 บาท ส่วนวัคซีนโมเดอร์นา ขึ้นเป็น 25.50 ยูโร หรือประมาณ 990 บาท,TRUE
"ศบค.สรุปข้อมูลบริการ ฉีดวัคซีน COVID19 ทั่วประเทศมีผู้ได้รับวัคซีนสะสมทั้งหมด 17,866,526 โดส

ภาพรวมผู้ได้รับวัคซีน วันที่ 1 ส.ค. 64 เวลา 18.00 น.
• ยอดฉีดทั่วประเทศเพิ่มขึ้น: 180,552 โดส แบ่งเป็น
• เข็มที่  1 :152,171 คน
• เข็มที่ 2 : 28,381 คน",TRUE
การฉีดวัคซีนเข็มกระตุ้น หรือเข็ม 3 สำหรับบุคลากรการแพทย์ด่านหน้า มีการวางแผน สำหรับหลาย ๆ กรณี โดยคณะอนุกรรมการฯ พิจารณาว่า ยังไม่ใช้วัคซีนไฟเซอร์ เป็นเข็มกระตุ้น เนื่องจากยังมีภูมิคุ้มกันที่สูงเพียงพอ - นพ.โอภาส การย์กวินพงศ์ อธิบดีกรมควบคุมโรค,TRUE
นพ.โอภาส การย์กวินพงศ์ อธิบดีกรมควบคุมโรค เผย พบว่าในระยะหลังที่พบสายพันธุ์เดลตา ทำให้ภูมิคุ้มกันที่ได้จากการฉีดวัคซีนเกือบทุกชนิด มีประสิทธิภาพลดลง จึงต้องมีการฉีดวัคซีนกระตุ้น โดยเฉพาะในกลุ่มบุคลากรด่านหน้า,TRUE
"นพ.โอภาส การย์กวินพงศ์ อธิบดีกรมควบคุมโรค เผยวันนี้ มีพิธีรับมอบวัคซีนไฟเซอร์จากสหรัฐฯ อย่างเป็นทางการ โดยยืนยันตัวเลขทั้งหมด 1,503,450 โดส ",TRUE
"วัคซีนทั้งหมดจะกระจายอย่างไร จากวัคซีนที่ได้รับทั้งหมด 1.5 ล้านโดส
- บุคลากรทางการแพทย์ 700,000 โดส
- ผู้สูงอายุ, กลุ่มเสี่ยง ในจังหวัดพื้นที่สีแดง 645,000 โดส
- ชาวต่างชาติในไทย และคนไทยที่จะไปต่างประเทศ 150,000 โดส
- วิจัย 5,000 โดส",TRUE
นพ.สุระ วิเศษศักดิ์  รองปลัดกระทรวงสาธารณสุข เผยการจัดสรรวัคซีนไฟเซอร์ที่ได้รับมา ยืนยันว่า การจัดสรรครอบคลุมทีมแพทย์ทั้งด่านและผู้เกี่ยวข้องกับโควิด-19 ทุกคน รวมถึงกลุ่มเสี่ยง,TRUE
ติดตามแถลงสถานการณ์ COVID-19 โดย สธ. (2 ส.ค. 64) ในประเด็น  การจัดสรรวัคซีนไฟเซอร์,TRUE
"วานนี้ (1 ส.ค. 64)  ศบค.บอกว่า จะกระจายวัคซีนให้ครอบคลุมอย่างเป็นธรรมที่สุด แต่มีการพูดถึงตัวเลขที่แตกต่างจากข้อมูลก่อนหน้านี้ ลดลงไปกว่า 30,000 โดส ติดตามต่อจากคลิปนี้   ",TRUE
ศบค.แจงจัดสรรวัคซีนไฟเซอร์ (2 ส.ค. 64),TRUE
อิสราเอลเริ่มฉีดวัคซีนไฟเซอร์เข็มที่ 3 ให้กับผู้ที่อายุ 60 ปีขึ้นไป เพื่อกระตุ้นภูมิคุ้มกัน หลังพบว่าผู้ติดเชื้อโควิด-19 รายใหม่ ส่วนใหญ่ติดไวรัสสายพันธุ์เดลตา,TRUE
ญี่ปุ่นเรียกร้องให้ประชาชนรีบฉีด วัคซีนโควิด19 หลังตัวเลขผู้ติดเชื้อ โควิด19 รายใหม่ในกรุงโตเกียว พุ่งสูงทำลายสถิติ,TRUE
กลุ่มมวลชนทั้งใน กทม.และต่างจังหวัด รวมตัวจัดกิจกรรมคาร์ม็อบ เพื่อขับไล่นายกรัฐมนตรี และเรียกร้องให้เร่งฉีดวัคซีน โควิด19 กับบุคลากรทางการแพทย์,TRUE
"ศบค.สรุปข้อมูลการให้บริการ ฉีดวัคซีน COVID19 ทั่วประเทศ (ข้อมูลตั้งแต่ 28 ก.พ. - 31 ก.ค. 64)

• ยอดฉีดทั่วประเทศสะสม 17,685,974 โดส แบ่งเป็น
• เข็มที่ 1 : 13,802,916 คน
• เข็มที่ 2 : 3,883,058 คน
",TRUE
"ศูนย์ฉีดวัคซีนกลางบางซื่อ เตือนประชาชนอย่าหลงเชื่อมิจฉาชีพ ย้ำไม่มีการเรียกรับเงิน 

พร้อมร่วมมือ 4 ค่ายมือถือ แก้ทุจริตลงทะเบียนวัคซีน COVID-19 เพิ่มขั้นตอนตรวจสอบการเข้าถึงข้อมูลส่วนกลาง 
",TRUE
หน่วยฉีดวัคซีนฉีดโควิด-19 ไทยพีบีเอส ธนบุรีเฮลท์แคร์กรุ๊ป วานนี้ (31 ก.ค. 64) มีผู้เข้ารับวัคซีนทั้งหมด 578  คน,TRUE
ที่ศูนย์ฉีดวัคซีนสถานีกลางบางซื่อ วันนี้เป็นวันแรกที่เริ่มฉีดวัคซีนให้กับผู้ที่ลงทะเบียนผ่านทางค่ายมือถือ บรรยากาศบริเวณด้านหน้าศูนย์ฉีดความแออัดลดน้อยลงจากเมื่อวาน (31 ก.ค. 64),TRUE
"หมอพร้อม แจ้งยกเลิกการจองคิว ฉีดวัคซีน 30-31 ก.ค.ที่ผ่านมาทั้งหมด 

พร้อมขออภัยในความผิดพลาดทางเทคนิคระหว่างปรับปรุงระบบ ทำให้มีการจองบัตรคิวไปยังโรงพยาบาลต่าง ๆ",TRUE
แผนการกระจายวัคซีนปริมาณมากเฉพาะในเขตกรุงเทพมหานคร ท่ามกลางการติดเชื้อที่รุนแรง ทำให้ผู้ที่อยู่ในต่างจังหวัด ทยอยเดินทางมาเพื่อที่จะขอรับวัคซีนด้วย ติดตามบรรยากาศจากหน่วยความร่วมมือบริการฉีดวัคซีนโควิด-19 ไทยพีบีเอส ธนบุรีเฮลท์แคร์กรุ๊ป,TRUE
สถานีกลางบางซื่อเปิดฉีดวัคซีนผู้ลงทะเบียนค่ายมือถือ,TRUE
ประชาชนแห่ฉีดวัคซีนที่สถานีกลางบางซื่อ (31 ก.ค. 64),TRUE
วันสุดท้ายของการเปิดให้กลุ่มผู้สูงอายุ 7 กลุ่มโรค และหญิงตั้งครรภ์ วอล์กอินฉีดวัคซีน ทำให้ศูนย์ฉีดกลางบางซื่อแน่นขนัด และพรุ่งนี้ (1 ส.ค.) จะเริ่มฉีดให้กลุ่มจองจากค่ายมือถือเป็นวันแรก,TRUE
วันสุดท้าย! เปิดให้กลุ่มผู้สูงอายุ 7 กลุ่มโรค และหญิงตั้งครรภ์ 12 สัปดาห์ วอล์กอินฉีดวัคซีน COVID19 ที่ศูนย์ฉีดกลางบางซื่อแน่นขนัด โดยพรุ่งนี้ (1 ส.ค.) จะเริ่มฉีดให้กับกลุ่มที่จองผ่ายค่ายมือถือเป็นวันแรก,TRUE
" ศบค.สรุปข้อมูลบริการ ฉีดวัคซีน COVID19 ทั่วประเทศมีผู้ได้รับวัคซีนสะสมทั้งหมด 17,491,632 โดส
ภาพรวมผู้ได้รับวัคซีน วันที่ 30 ก.ค. 64 เวลา 18.00 น.
• ยอดฉีดทั่วประเทศเพิ่ม: 480,155 โดส 
• เข็มที่ 1 : 414,946 คน
• เข็มที่  2 : 65,209 คน",TRUE
สำหรับคนไร้บ้าน การทำ Home isolation สำหรับพวกเขานั้นเป็นเรื่องยาก วันนี้ (31 ก.ค. 64) ภาคส่วนต่าง ๆ ได้ร่วมมือกัน ทำให้เกิดหน่วยฉีดวัคซีนให้กับคนไร้บ้านในที่สาธารณะ เพื่อควบคุม โควิด19,TRUE
โฆษกกระทรวงสาธารณสุข เผยสถานการณ์โรคโควิด-19 ทั่วโลกกลับมาระบาดรุนแรงขึ้นอีกครั้ง ขณะที่สถานการณ์ในไทยเริ่มทรงตัว ส่วนวัคซีนที่จะเข้ามาในเดือน ส.ค.จำนวน 10 ล้านโดส จะจัดสรรให้ต่างจังหวัดเพิ่มมากขึ้น,TRUE
ศูนย์ฉีดวัคซีนที่ไทยพีบีเอส มีการจัดสถานที่แบบเว้นระยะห่าง ได้รับความไว้วางใจจากผู้ใช้บริการ โดยเฉพาะกลุ่มผู้สูงอายุ และผู้ต้องใช้วีลแชร์,TRUE
"ฉีดวัคซีน ""พระ สัปเหร่อ มัคนายก"" วัด กทม. ",TRUE
"""ไฟเซอร์"" ถึงไทย เตรียมกระจายฉีด 4 กลุ่ม ",TRUE
ขณะนี้วัคซีนไฟเซอร์ล็อตบริจาคทั้งหมดเก็บไว้ที่คลังเก็บวัคซีนของบริษัทซิลลิกฟาร์มา ประเทศไทย จำกัด และจะส่งตัวอย่างไปตรวจสอบที่กรมวิทยาศาสตร์การแพทย์ คาดว่า กว่าจะเสร็จกระบวนการต่าง ๆ จะเริ่มฉีดได้ในวันที่ 9 ส.ค.,TRUE
"วัคซีน ไฟเซอร์ ฉีดให้ใครบ้าง 

อธิบดีกรมควบคุมโรค บอกว่าวัคซีนไฟเซอร์ล็อตบริจาค 1.5 ล้านโดส จะกระจายให้ 4 กลุ่ม 
- บุคลากรทางการแพทย์ทั่วประเทศ 
- ผู้สูงอายุ-ผู้ป่วยโรคเรื้อรังใน 13 จังหวัดควบคุมสูงสุดและเข้มงวด
- ชาวต่างชาติในไทย 
- กลุ่มศึกษาวิจัย",TRUE
